credit_id,customer_id,credit_state,reserved_date,consumed_date,id_request
C1114-25093,1114,consumed,2024-10-02,2024-10-14,REQ00252
C1114-25094,1114,consumed,2024-12-25,2025-01-17,REQ00252
C1114-25095,1114,consumed,2024-09-09,2024-09-20,REQ00031
C1114-25096,1114,consumed,2024-07-05,2024-07-07,REQ00031
C1115-96563,1115,consumed,2024-11-25,2024-12-02,REQ00296
C1115-96564,1115,consumed,2025-04-28,2025-05-07,REQ00357
C1115-96565,1115,consumed,2024-04-13,2024-04-27,REQ00276
C1115-96566,1115,consumed,2024-09-15,2024-10-01,REQ00296
C1115-96567,1115,consumed,2024-12-08,2024-12-18,REQ00168
C1115-96568,1115,consumed,2024-04-09,2024-05-01,REQ00168
C1115-96569,1115,consumed,2025-07-19,2025-08-13,REQ00451
C1115-96570,1115,consumed,2024-05-13,2024-05-24,REQ00296
C1116-87189,1116,available,,,
C1116-87190,1116,available,,,
C1116-87191,1116,available,,,
C1116-87192,1116,available,,,
C1116-87193,1116,available,,,
C1116-87194,1116,available,,,
C1116-87195,1116,available,,,
C1116-87196,1116,available,,,
C1116-87197,1116,available,,,
C1116-87198,1116,available,,,
C1116-87199,1116,available,,,
C1116-87200,1116,available,,,
C1116-87201,1116,available,,,
C1116-87202,1116,available,,,
C1116-87203,1116,available,,,
C1116-87204,1116,available,,,
C1116-87205,1116,available,,,
C1116-87206,1116,available,,,
C1116-87207,1116,available,,,
C1116-87208,1116,available,,,
C1116-87209,1116,available,,,
C1116-87210,1116,available,,,
C1116-87211,1116,available,,,
C1116-87212,1116,available,,,
C1116-87213,1116,available,,,
C1116-87214,1116,available,,,
C1116-87215,1116,available,,,
C1116-87216,1116,available,,,
C1117-89261,1117,available,,,
C1117-89262,1117,available,,,
C1117-89263,1117,available,,,
C1117-89264,1117,available,,,
C1117-89265,1117,available,,,
C1117-89266,1117,available,,,
C1117-89267,1117,available,,,
C1117-89268,1117,available,,,
C1117-89269,1117,available,,,
C1117-89270,1117,available,,,
C1117-89271,1117,available,,,
C1117-89272,1117,available,,,
C1117-89273,1117,available,,,
C1117-89274,1117,available,,,
C1117-89275,1117,available,,,
C1117-89276,1117,consumed,2025-01-15,2025-01-23,REQ00014
C1117-89277,1117,consumed,2024-08-03,2024-08-22,REQ00014
C1117-89278,1117,consumed,2024-03-30,2024-04-28,REQ00013
C1117-89279,1117,consumed,2024-05-13,2024-06-03,REQ00013
C1117-89280,1117,consumed,2024-02-12,2024-03-02,REQ00013
C1117-89281,1117,consumed,2024-07-16,2024-08-08,REQ00014
C1117-89282,1117,consumed,2024-04-11,2024-04-14,REQ00014
C1117-89283,1117,consumed,2024-11-04,2024-11-28,REQ00014
C1117-89284,1117,consumed,2024-07-25,2024-08-12,REQ00013
C1117-89285,1117,consumed,2024-02-14,2024-02-19,REQ00013
C1117-89286,1117,consumed,2025-03-04,2025-03-22,REQ00014
C1117-89287,1117,consumed,2025-07-27,2025-08-08,REQ00014
C1117-89288,1117,consumed,2025-04-04,2025-04-25,REQ00013
C1117-89289,1117,consumed,2025-03-22,2025-03-25,REQ00014
C1117-89290,1117,consumed,2025-03-05,2025-03-22,REQ00013
C1117-89291,1117,consumed,2024-06-19,2024-07-09,REQ00014
C1117-89292,1117,consumed,2024-05-12,2024-05-22,REQ00013
C1117-89293,1117,consumed,2025-08-02,2025-08-04,REQ00013
C1117-89294,1117,consumed,2025-02-11,2025-02-27,REQ00013
C1117-89295,1117,consumed,2024-06-18,2024-07-03,REQ00014
C1117-89296,1117,consumed,2025-07-29,2025-08-23,REQ00014
C1117-89297,1117,consumed,2025-02-14,2025-03-06,REQ00014
C1117-89298,1117,consumed,2024-07-30,2024-08-05,REQ00013
C1118-84959,1118,available,,,
C1118-84960,1118,available,,,
C1118-84961,1118,available,,,
C1118-84962,1118,reserved,2024-08-11,,REQ00249
C1118-84963,1118,reserved,2024-01-10,,REQ00249
C1118-84964,1118,reserved,2025-04-11,,REQ00249
C1118-84965,1118,reserved,2025-06-21,,REQ00133
C1118-84966,1118,reserved,2024-11-06,,REQ00125
C1118-84967,1118,consumed,2024-10-30,2024-11-22,REQ00133
C1118-84968,1118,consumed,2025-07-19,2025-07-23,REQ00125
C1118-84969,1118,consumed,2024-08-17,2024-08-19,REQ00249
C1118-84970,1118,consumed,2024-08-31,2024-09-10,REQ00045
C1118-84971,1118,consumed,2024-05-31,2024-06-29,REQ00133
C1118-84972,1118,consumed,2024-05-16,2024-05-25,REQ00045
C1118-84973,1118,consumed,2024-09-11,2024-10-08,REQ00125
C1119-25228,1119,available,,,
C1119-25229,1119,available,,,
C1119-25230,1119,available,,,
C1119-25231,1119,available,,,
C1119-25232,1119,consumed,2024-01-02,2024-01-23,REQ00347
C1119-25233,1119,consumed,2025-09-11,2025-09-23,REQ00347
C1119-25234,1119,consumed,2024-03-26,2024-04-18,REQ00437
C1119-25235,1119,consumed,2024-09-27,2024-10-21,REQ00166
C1119-25236,1119,consumed,2025-02-22,2025-03-23,REQ00437
C1119-25237,1119,consumed,2024-10-28,2024-11-08,REQ00166
C1119-25238,1119,consumed,2025-10-02,2025-10-29,REQ00166
C1119-25239,1119,consumed,2024-12-30,2025-01-07,REQ00437
C1119-25240,1119,consumed,2024-10-13,2024-10-19,REQ00347
C1119-25241,1119,consumed,2024-01-17,2024-02-04,REQ00437
C1119-25242,1119,consumed,2025-08-20,2025-08-24,REQ00437
C1119-25243,1119,consumed,2025-01-26,2025-02-16,REQ00347
C1119-25244,1119,consumed,2025-10-03,2025-10-24,REQ00437
C1119-25245,1119,consumed,2025-07-18,2025-07-25,REQ00347
C1119-25246,1119,consumed,2024-08-13,2024-08-24,REQ00347
C1119-25247,1119,consumed,2024-07-27,2024-08-15,REQ00437
C1119-25248,1119,consumed,2025-02-08,2025-02-13,REQ00347
C1119-25249,1119,consumed,2024-08-25,2024-09-18,REQ00437
C1119-25250,1119,consumed,2025-03-20,2025-04-01,REQ00166
C1119-25251,1119,consumed,2025-05-05,2025-05-08,REQ00347
C1119-25252,1119,consumed,2024-07-04,2024-07-19,REQ00166
C1119-25253,1119,consumed,2024-06-29,2024-07-06,REQ00437
C1119-25254,1119,consumed,2025-05-17,2025-06-10,REQ00166
C1119-25255,1119,consumed,2024-10-15,2024-10-16,REQ00347
C1119-25256,1119,consumed,2024-06-15,2024-07-14,REQ00166
C1119-25257,1119,consumed,2025-02-07,2025-03-01,REQ00437
C1119-25258,1119,consumed,2024-07-11,2024-07-14,REQ00166
C1119-25259,1119,consumed,2024-03-14,2024-03-28,REQ00166
C1119-25260,1119,consumed,2025-04-10,2025-05-10,REQ00437
C1119-25261,1119,consumed,2025-02-16,2025-02-20,REQ00437
C1119-25262,1119,consumed,2025-06-23,2025-06-28,REQ00437
C1119-25263,1119,consumed,2024-01-13,2024-02-02,REQ00166
C1119-25264,1119,consumed,2025-01-21,2025-02-03,REQ00166
C1119-25265,1119,consumed,2024-04-22,2024-05-19,REQ00166
C1119-25266,1119,consumed,2024-02-14,2024-02-19,REQ00166
C1120-45082,1120,consumed,2024-05-26,2024-06-16,REQ00490
C1120-45083,1120,consumed,2024-01-14,2024-02-09,REQ00119
C1120-45084,1120,consumed,2024-04-18,2024-05-06,REQ00490
C1120-45085,1120,consumed,2024-12-12,2025-01-09,REQ00490
C1120-45086,1120,consumed,2024-03-28,2024-04-04,REQ00119
C1120-45087,1120,consumed,2025-05-06,2025-05-31,REQ00490
C1120-45088,1120,consumed,2025-03-30,2025-04-26,REQ00119
C1120-45089,1120,consumed,2024-11-10,2024-11-21,REQ00223
C1120-45090,1120,consumed,2024-06-07,2024-06-15,REQ00119
C1120-45091,1120,consumed,2025-07-10,2025-08-02,REQ00223
